0.41415,0.40477,0.18108,-0.63232,-0.37862,-0.08859,9,12,9,44,32,11,5
0.68346,0.20253,0.11402,-0.31728,-0.68394,-0.20704,13,4,9,23,29,7,1
0.54080,0.45920,-999.00000,-0.75855,-0.41701,-999.00000,18,14,-999,25,27,-999,0
0.53163,0.34851,0.11986,0.05770,-0.44588,-0.68394,10,11,6,11,29,29,1
0.48863,0.37738,0.13399,-0.25288,-0.11389,-0.68763,5,9,1,21,7,25,4
0.73172,0.24872,0.01957,0.14255,-0.68062,-0.36402,13,6,6,11,33,7,1
0.73110,0.18116,0.08774,-0.68627,-0.11389,-0.42806,6,9,7,43,9,11,1
0.57282,0.42718,-999.00000,-0.15148,-0.68394,-999.00000,11,5,-999,11,29,-999,1
0.91027,0.08973,-999.00000,-0.68627,-0.68394,-999.00000,4,2,-999,50,27,-999,4
0.94804,0.05196,-999.00000,-0.48232,-0.68394,-999.00000,19,2,-999,27,27,-999,1
1.00000,-999.00000,-999.00000,-0.41993,-999.00000,-999.00000,13,-999,-999,35,-999,-999,1
0.86089,0.13911,-999.00000,0.19147,-0.68394,-999.00000,12,5,-999,11,30,-999,1
0.73967,0.13159,0.07827,0.03158,-0.52202,-0.32179,11,9,3,13,23,17,1
0.85133,0.11949,0.02918,-0.32801,-0.38429,-0.35386,13,6,7,33,19,9,1
0.47630,0.42564,0.05176,0.13797,0.24565,-0.35386,11,13,7,11,11,9,1
1.00000,-999.00000,-999.00000,-0.46640,-999.00000,-999.00000,12,-999,-999,35,-999,-999,0
0.53266,0.27349,0.19385,-0.45075,-0.68394,-0.59033,13,5,10,44,31,39,1
0.88654,0.11346,-999.00000,-0.04946,-0.63649,-999.00000,10,1,-999,11,37,-999,1
1.00000,-999.00000,-999.00000,-0.68517,-999.00000,-999.00000,1,-999,-999,32,-999,-999,0
0.74685,0.13115,0.12200,0.13797,-0.68394,-0.68394,11,5,1,11,27,31,1
0.60228,0.26566,0.13207,0.13185,0.00955,-0.36402,11,11,9,13,7,7,1
0.49832,0.38197,0.11971,-0.68517,-0.68627,-0.38687,7,9,5,33,49,9,1
1.00000,-999.00000,-999.00000,-0.04946,-999.00000,-999.00000,10,-999,-999,13,-999,-999,1
0.59614,0.40386,-999.00000,-0.04477,-0.60238,-999.00000,11,9,-999,13,36,-999,1
1.00000,-999.00000,-999.00000,-0.52202,-999.00000,-999.00000,8,-999,-999,23,-999,-999,0
1.00000,-999.00000,-999.00000,0.24912,-999.00000,-999.00000,13,-999,-999,13,-999,-999,1
0.92545,0.07455,-999.00000,0.17564,-0.55582,-999.00000,12,11,-999,13,46,-999,1
0.61794,0.14610,0.10296,0.05770,-0.52202,-0.38687,10,5,8,11,23,9,0
0.97466,0.02534,-999.00000,0.18960,-0.15712,-999.00000,14,7,-999,13,13,-999,1
0.73254,0.23096,0.03649,0.05273,-0.52982,-0.64193,12,10,6,17,13,3,1
1.00000,-999.00000,-999.00000,-0.52161,-999.00000,-999.00000,15,-999,-999,29,-999,-999,4
0.63185,0.36815,-999.00000,-0.53191,0.19502,-999.00000,11,12,-999,40,13,-999,1
0.60291,0.24998,0.14712,-0.25048,-0.66388,-0.49639,9,2,6,13,3,5,1
0.52572,0.47428,-999.00000,-0.32179,-0.37325,-999.00000,7,12,-999,15,29,-999,1
0.84584,0.15416,-999.00000,-0.65373,-0.68394,-999.00000,9,4,-999,25,27,-999,1
1.00000,-999.00000,-999.00000,0.00991,-999.00000,-999.00000,17,-999,-999,17,-999,-999,0
1.00000,-999.00000,-999.00000,-0.52745,-999.00000,-999.00000,17,-999,-999,36,-999,-999,4
0.51030,0.48970,-999.00000,-0.46688,0.09324,-999.00000,5,8,-999,3,11,-999,1
0.82695,0.17305,-999.00000,0.13797,-0.63649,-999.00000,11,8,-999,11,33,-999,1
0.41430,0.24726,0.21082,-0.21430,-0.42806,-0.68394,13,8,3,23,11,30,4
0.94824,0.05176,-999.00000,-0.54839,-0.49639,-999.00000,25,2,-999,47,5,-999,4
0.62470,0.37530,-999.00000,-0.54538,-0.52079,-999.00000,9,5,-999,29,29,-999,0
0.71802,0.16237,0.09522,-0.35247,-0.68627,-0.32179,13,7,9,43,44,17,1
0.57685,0.36259,0.06056,-0.60238,-0.06124,-0.60090,8,11,5,35,11,29,1
0.66930,0.20970,0.12100,-0.60090,-0.38429,-0.15712,7,4,6,29,19,13,4
0.51773,0.48227,-999.00000,0.08639,-0.59033,-999.00000,12,10,-999,13,34,-999,1
0.51727,0.22416,0.19583,0.24912,0.17458,-0.00545,14,13,10,13,9,9,1
1.00000,-999.00000,-999.00000,-0.30714,-999.00000,-999.00000,3,-999,-999,17,-999,-999,0
0.45895,0.22953,0.12194,0.10128,0.08724,-0.18993,11,10,7,13,13,17,1
0.59920,0.30685,0.09395,-0.45088,-0.63995,-0.04946,11,10,10,32,32,13,1
0.84715,0.15285,-999.00000,-0.64456,-0.12367,-999.00000,26,9,-999,37,7,-999,5
0.77750,0.22250,-999.00000,0.12822,-0.61033,-999.00000,11,5,-999,11,23,-999,4
0.50983,0.43855,0.05162,0.22186,-0.07598,0.06816,13,13,7,11,11,11,1
0.90659,0.09341,-999.00000,0.08639,-0.65915,-999.00000,12,6,-999,13,44,-999,1
0.25974,0.21668,0.18790,-0.60164,-0.38429,-0.64193,6,3,5,3,19,3,1
0.84431,0.06082,0.04835,-0.21609,-0.33777,-0.68394,15,8,7,17,21,29,5
0.49692,0.36316,0.13992,-0.67512,-0.38429,-0.29115,10,2,5,35,21,13,1
0.98561,0.01439,-999.00000,-0.35575,-0.32179,-999.00000,17,1,-999,40,17,-999,0
0.60386,0.35094,0.04520,0.03158,-0.62441,-0.61565,11,7,4,11,27,23,5
0.89931,0.07413,0.02655,0.24565,-0.18993,-0.66388,13,6,5,11,17,3,5
0.79022,0.20978,-999.00000,-0.20678,-0.45045,-999.00000,9,7,-999,11,3,-999,4
0.48840,0.26250,0.19285,-0.52528,-0.53025,-0.33777,5,11,6,29,25,21,4
1.00000,-999.00000,-999.00000,-0.68517,-999.00000,-999.00000,8,-999,-999,33,-999,-999,0
1.00000,-999.00000,-999.00000,0.19502,-999.00000,-999.00000,12,-999,-999,13,-999,-999,1
1.00000,-999.00000,-999.00000,-0.60238,-999.00000,-999.00000,9,-999,-999,36,-999,-999,1
0.53317,0.22884,0.16696,-0.20588,-0.50829,-0.39674,9,8,8,11,1,7,1
0.57928,0.42072,-999.00000,-0.70951,-0.60238,-999.00000,9,6,-999,33,32,-999,4
0.75657,0.24343,-999.00000,0.11139,-0.68394,-999.00000,13,1,-999,17,29,-999,1
0.51575,0.48425,-999.00000,-0.61573,-0.47405,-999.00000,5,9,-999,35,13,-999,1
0.81244,0.18756,-999.00000,-0.47526,-0.68517,-999.00000,16,2,-999,29,36,-999,1
1.00000,-999.00000,-999.00000,-0.60238,-999.00000,-999.00000,8,-999,-999,32,-999,-999,0
0.92808,0.07192,-999.00000,0.13797,-0.66388,-999.00000,11,4,-999,11,3,-999,1
1.00000,-999.00000,-999.00000,-0.15712,-999.00000,-999.00000,9,-999,-999,13,-999,-999,1
0.62505,0.37495,-999.00000,-0.61503,-0.29115,-999.00000,9,9,-999,41,13,-999,1
0.56900,0.37167,0.05933,-0.58881,-0.10438,-0.32179,10,12,6,31,11,17,1
0.60506,0.24302,0.15192,-0.52980,-0.50368,-0.50829,8,9,7,39,7,3,1
1.00000,-999.00000,-999.00000,-0.60090,-999.00000,-999.00000,7,-999,-999,31,-999,-999,0
0.54279,0.18977,0.17186,0.18303,-0.61258,-0.35467,12,4,14,13,44,13,1
0.62308,0.37692,-999.00000,-0.27619,-0.68517,-999.00000,9,6,-999,13,39,-999,1
0.49038,0.27960,0.23002,-0.53965,-0.68394,-0.68790,14,7,10,25,25,29,4
1.00000,-999.00000,-999.00000,0.19147,-999.00000,-999.00000,12,-999,-999,11,-999,-999,1
0.93823,0.06177,-999.00000,-0.31728,0.04780,-999.00000,15,10,-999,23,11,-999,1
0.52480,0.19771,0.16967,-0.60238,-0.15712,0.13797,5,9,11,33,11,11,1
1.00000,-999.00000,-999.00000,-0.60090,-999.00000,-999.00000,8,-999,-999,31,-999,-999,4
0.53259,0.35672,0.11069,-0.66873,-0.68394,-0.68517,7,7,1,11,27,37,1
0.82489,0.12146,0.05365,0.12015,-0.68394,-0.61565,12,5,1,7,25,23,1
1.00000,-999.00000,-999.00000,-0.38429,-999.00000,-999.00000,3,-999,-999,19,-999,-999,4
1.00000,-999.00000,-999.00000,-0.18993,-999.00000,-999.00000,6,-999,-999,15,-999,-999,0
0.74810,0.25190,-999.00000,-0.00513,0.08724,-999.00000,9,9,-999,13,13,-999,1
0.88865,0.11135,-999.00000,0.03158,-0.64193,-999.00000,11,5,-999,13,3,-999,1
0.59104,0.20044,0.16641,0.04780,-0.60090,-0.38687,10,3,6,11,27,9,1
0.67679,0.21772,0.08337,0.14255,-0.11389,-0.15712,15,8,8,11,7,13,1
0.78775,0.21225,-999.00000,-0.49041,-0.68035,-999.00000,12,1,-999,23,31,-999,0
0.92292,0.07708,-999.00000,-0.37862,-0.68627,-999.00000,12,8,-999,36,41,-999,1
0.76013,0.18298,0.05689,-0.51202,-0.29115,-0.68517,10,7,5,13,13,32,1
1.00000,-999.00000,-999.00000,-0.49639,-999.00000,-999.00000,8,-999,-999,5,-999,-999,0
0.88385,0.11615,-999.00000,-0.65087,-0.68517,-999.00000,4,6,-999,37,38,-999,0
1.00000,-999.00000,-999.00000,-0.60090,-999.00000,-999.00000,6,-999,-999,27,-999,-999,0
0.59046,0.40954,-999.00000,-0.62807,0.05273,-999.00000,17,12,-999,3,17,-999,1
0.57287,0.22593,0.20120,0.08724,-0.00513,-0.01324,9,7,6,13,13,11,1
0.60695,0.39305,-999.00000,0.03661,-0.28001,-999.00000,13,13,-999,11,13,-999,1
0.62648,0.37352,-999.00000,-0.61993,-0.60090,-999.00000,6,5,-999,9,25,-999,5
0.76678,0.23322,-999.00000,-0.14907,-0.60090,-999.00000,11,4,-999,21,31,-999,5
1.00000,-999.00000,-999.00000,-0.68517,-999.00000,-999.00000,4,-999,-999,33,-999,-999,0
1.00000,-999.00000,-999.00000,-0.62441,-999.00000,-999.00000,8,-999,-999,31,-999,-999,1
1.00000,-999.00000,-999.00000,-0.41993,-999.00000,-999.00000,14,-999,-999,33,-999,-999,4
0.82306,0.17694,-999.00000,0.24912,-0.05989,-999.00000,14,11,-999,13,11,-999,1
1.00000,-999.00000,-999.00000,-0.50040,-999.00000,-999.00000,14,-999,-999,27,-999,-999,0
1.00000,-999.00000,-999.00000,-0.68394,-999.00000,-999.00000,6,-999,-999,27,-999,-999,0
0.79916,0.10552,0.07192,-0.05997,-0.24491,-0.33777,13,8,5,11,11,21,1
0.55848,0.44152,-999.00000,-0.59224,-0.60313,-999.00000,7,10,-999,27,29,-999,1
1.00000,-999.00000,-999.00000,-0.54719,-999.00000,-999.00000,11,-999,-999,36,-999,-999,1
0.88908,0.11092,-999.00000,0.18604,-0.24126,-999.00000,13,11,-999,11,3,-999,1
0.48012,0.36563,0.09932,0.03158,-0.21430,0.02012,11,14,10,11,23,11,1
0.40985,0.21012,0.14650,-0.25288,-0.68394,-0.34627,6,7,5,21,30,21,5
0.87381,0.12619,-999.00000,0.19147,-0.32698,-999.00000,12,6,-999,11,7,-999,1
0.83337,0.10916,0.05747,-0.03378,-0.15712,-0.52336,14,8,7,11,11,3,1
0.43772,0.38155,0.18073,0.01840,-0.51786,-0.68394,14,16,5,13,27,27,5
0.52700,0.47300,-999.00000,-0.72750,0.13797,-999.00000,8,11,-999,30,11,-999,1
0.57045,0.42955,-999.00000,-0.60090,-0.66422,-999.00000,5,9,-999,29,29,-999,4
0.62350,0.37650,-999.00000,-0.68517,-0.23466,-999.00000,7,7,-999,35,5,-999,1
1.00000,-999.00000,-999.00000,0.24912,-999.00000,-999.00000,14,-999,-999,13,-999,-999,0
1.00000,-999.00000,-999.00000,-0.31728,-999.00000,-999.00000,13,-999,-999,23,-999,-999,0
0.50460,0.32785,0.16755,-0.68627,-0.14013,-0.61258,3,10,5,42,11,45,1
1.00000,-999.00000,-999.00000,-0.08618,-999.00000,-999.00000,12,-999,-999,21,-999,-999,0
0.47760,0.30142,0.22098,-0.52647,-0.04946,-0.68517,11,10,3,23,13,38,1
0.64219,0.23781,0.06065,-0.25288,-0.25288,-0.18993,9,9,3,21,19,15,4
0.50647,0.17127,0.14745,-0.22112,-0.68394,-0.25048,13,5,9,5,27,13,5
0.96642,0.03358,-999.00000,0.21919,-0.68394,-999.00000,14,1,-999,17,30,-999,1
0.64637,0.26807,0.08556,-0.64456,-0.68517,-0.68635,23,2,9,33,32,42,4
0.70650,0.20808,0.08542,-0.68394,0.05770,-0.68394,8,10,1,31,11,30,4
0.53733,0.39880,0.06387,-0.52980,-0.53025,-0.68394,7,11,1,35,31,31,4
0.92868,0.07132,-999.00000,0.24912,0.08639,-999.00000,14,12,-999,13,13,-999,1
0.82484,0.06851,0.04514,0.19147,-0.16569,-0.36402,12,10,8,11,9,7,1
0.91573,0.08427,-999.00000,-0.16693,-0.18993,-999.00000,18,6,-999,11,17,-999,5
0.63061,0.36939,-999.00000,-0.66422,-0.68517,-999.00000,8,6,-999,25,36,-999,4
0.75740,0.24260,-999.00000,-0.10726,-0.18860,-999.00000,17,10,-999,15,11,-999,5
0.85570,0.05702,0.04812,0.08639,-0.68062,-0.26851,12,2,6,13,33,11,4
0.76854,0.13866,0.05795,-0.41638,-0.52079,-0.60313,17,10,4,27,29,35,1
0.90370,0.09630,-999.00000,-0.28001,-0.68517,-999.00000,14,8,-999,13,38,-999,1
0.92542,0.07458,-999.00000,0.11463,-0.66388,-999.00000,12,5,-999,13,3,-999,1
1.00000,-999.00000,-999.00000,-0.36592,-999.00000,-999.00000,12,-999,-999,7,-999,-999,1
1.00000,-999.00000,-999.00000,-0.29911,-999.00000,-999.00000,18,-999,-999,23,-999,-999,0
0.69037,0.30963,-999.00000,0.04892,-0.68394,-999.00000,12,8,-999,13,31,-999,1
0.52723,0.47277,-999.00000,0.01142,-0.68394,-999.00000,14,4,-999,11,29,-999,1
1.00000,-999.00000,-999.00000,-0.04946,-999.00000,-999.00000,10,-999,-999,11,-999,-999,1
1.00000,-999.00000,-999.00000,0.24565,-999.00000,-999.00000,15,-999,-999,11,-999,-999,1
0.75696,0.09383,0.07712,0.03616,-0.08859,-0.28782,12,6,8,13,11,9,1
0.79277,0.20723,-999.00000,-0.62888,-0.52336,-999.00000,21,7,-999,33,3,-999,1
0.81749,0.18251,-999.00000,-0.63215,-0.67938,-999.00000,9,9,-999,29,27,-999,4
0.95535,0.04465,-999.00000,0.24912,-0.53847,-999.00000,13,5,-999,13,3,-999,1
1.00000,-999.00000,-999.00000,-0.60090,-999.00000,-999.00000,7,-999,-999,30,-999,-999,4
1.00000,-999.00000,-999.00000,-0.78507,-999.00000,-999.00000,19,-999,-999,29,-999,-999,0
0.53160,0.23421,0.16187,-0.60090,-0.38341,-0.68517,5,10,1,27,21,34,4
1.00000,-999.00000,-999.00000,-0.02731,-999.00000,-999.00000,14,-999,-999,19,-999,-999,0
0.82291,0.10144,0.07566,-0.49857,-0.68627,-0.61565,19,4,1,33,43,23,1
1.00000,-999.00000,-999.00000,-0.15546,-999.00000,-999.00000,20,-999,-999,13,-999,-999,1
0.78357,0.21643,-999.00000,-0.61503,-0.66388,-999.00000,7,5,-999,47,3,-999,1
0.86982,0.13018,-999.00000,0.14158,-0.29115,-999.00000,11,8,-999,13,11,-999,1
1.00000,-999.00000,-999.00000,0.21349,-999.00000,-999.00000,14,-999,-999,13,-999,-999,1
0.51868,0.20794,0.19970,-0.60090,-0.66388,-0.64193,5,1,9,27,3,3,4
1.00000,-999.00000,-999.00000,-0.61503,-999.00000,-999.00000,7,-999,-999,47,-999,-999,0
0.57321,0.42679,-999.00000,-0.29115,-0.23547,-999.00000,3,5,-999,13,5,-999,4
0.79460,0.08170,0.07764,-0.18993,-0.66388,-0.20704,9,9,5,17,3,9,1
0.80627,0.06778,0.06611,-0.64456,-0.68517,-0.26936,23,1,7,34,33,9,4
0.43797,0.30819,0.15285,-0.68517,-0.04946,-0.68517,6,10,1,39,11,33,5
0.62023,0.37977,-999.00000,0.03497,-0.58266,-999.00000,14,9,-999,13,5,-999,5
0.30533,0.18920,0.18609,-0.68394,-0.66422,-0.50698,5,6,13,27,27,31,1
1.00000,-999.00000,-999.00000,-0.28057,-999.00000,-999.00000,14,-999,-999,11,-999,-999,1
1.00000,-999.00000,-999.00000,0.24912,-999.00000,-999.00000,14,-999,-999,13,-999,-999,1
0.79185,0.15185,0.05631,-0.60326,-0.68394,-0.29115,10,8,8,46,31,11,1
0.97167,0.02833,-999.00000,0.22956,-0.07958,-999.00000,13,6,-999,13,21,-999,1
0.29418,0.22523,0.18609,-0.68517,-0.49639,-0.33777,3,6,5,34,5,19,1
0.95392,0.04608,-999.00000,0.10172,-0.64193,-999.00000,14,8,-999,13,3,-999,4
0.94125,0.05875,-999.00000,0.03158,-0.65797,-999.00000,11,5,-999,13,32,-999,1
0.77324,0.22676,-999.00000,-0.31728,-0.30244,-999.00000,14,11,-999,23,3,-999,1
1.00000,-999.00000,-999.00000,-0.64193,-999.00000,-999.00000,6,-999,-999,3,-999,-999,5
1.00000,-999.00000,-999.00000,-0.27619,-999.00000,-999.00000,8,-999,-999,13,-999,-999,1
0.57019,0.42981,-999.00000,-0.58881,-0.60090,-999.00000,10,7,-999,29,29,-999,4
0.88309,0.11691,-999.00000,-0.50462,-0.24536,-999.00000,19,11,-999,11,5,-999,1
0.88630,0.06766,0.04604,-0.18058,-0.50833,-0.54759,13,5,4,23,27,29,0
