16.36673,2.34038,1.00000,-0.50018,17,35,1.73405,28.38076,16.36673,-2.38022,0
41.18975,2.35967,0.95539,-0.09806,26,13,1.48601,61.20822,41.18975,-2.37030,1
23.81329,2.46915,0.76160,0.03158,11,13,1.09612,26.10226,23.81329,2.45655,1
7.16045,1.96743,0.56894,-0.68394,3,31,1.16109,8.31391,7.16045,-1.90411,0
18.65325,2.03452,1.00000,-0.35358,11,11,1.62238,30.26260,18.65325,2.03349,0
40.52123,1.87604,0.55084,-0.24349,16,23,1.03645,41.99833,40.52123,1.90140,1
36.44014,1.83741,0.79815,-0.37325,12,31,1.25451,45.71455,36.44014,-1.81691,1
31.47441,2.53877,1.00000,0.18960,13,13,1.26664,39.86667,31.47441,-2.53911,1
26.74998,2.16230,0.41415,-0.63232,9,44,1.34514,35.98258,26.74998,-2.17209,5
16.92834,2.25144,0.68346,-0.31728,13,23,2.37815,40.25817,16.92834,-2.24800,1
15.98483,1.93016,0.54080,-0.75855,18,25,1.36584,21.83267,15.98483,-1.91765,0
17.48216,2.41087,0.53163,0.05770,10,11,1.47435,25.77483,17.48216,2.38212,1
10.63087,1.76382,0.48863,-0.25288,5,21,5.29289,56.26805,10.63087,1.76000,4
30.95045,1.71880,0.73172,0.14255,13,11,1.18880,36.79376,30.95045,1.74206,1
19.99454,2.58301,0.73110,-0.68627,6,43,1.77079,35.40605,19.99454,2.52815,1
9.45342,1.88504,0.57282,-0.15148,11,11,2.46956,23.34582,9.45342,-1.86396,1
14.16706,2.35526,0.91027,-0.68627,4,50,3.00284,42.54136,14.16706,2.36434,4
34.46142,2.53727,0.94804,-0.48232,19,27,2.09986,72.36416,34.46142,-2.53221,1
12.58037,2.69367,1.00000,-0.41993,13,35,1.99952,25.15471,12.58037,-2.68701,1
27.25406,2.07079,0.86089,0.19147,12,11,1.27692,34.80136,27.25406,2.03433,1
16.73378,2.42140,0.73967,0.03158,11,13,1.44296,24.14616,16.73378,-2.48227,1
35.75005,2.09040,0.85133,-0.32801,13,33,1.68486,60.23385,35.75005,-2.10060,1
31.68028,1.82992,0.47630,0.13797,11,11,1.89892,60.15839,31.68028,-1.84175,1
43.99110,2.21867,1.00000,-0.46640,12,35,0.84851,37.32686,43.99110,2.23347,0
18.36153,2.72588,0.53266,-0.45075,13,44,3.14801,57.80222,18.36153,-2.68560,1
11.29460,2.21116,0.88654,-0.04946,10,11,1.23939,13.99841,11.29460,-2.16502,1
1.38148,2.13813,1.00000,-0.68517,1,32,2.44466,3.37725,1.38148,-1.97916,0
12.89318,2.11692,0.74685,0.13797,11,11,1.38892,17.90761,12.89318,-2.14493,1
14.61969,2.05240,0.60228,0.13185,11,13,1.40449,20.53324,14.61969,-2.00813,1
7.75273,2.63925,0.49832,-0.68517,7,33,3.22741,25.02123,7.75273,2.67165,1
8.85416,2.55372,1.00000,-0.04946,10,13,3.42732,30.34606,8.85416,-2.53168,1
14.77167,2.48605,0.59614,-0.04477,11,13,2.00495,29.61644,14.77167,-2.50327,1
10.45520,2.02251,1.00000,-0.52202,8,23,1.48187,15.49329,10.45520,-2.03201,0
56.59421,2.09374,1.00000,0.24912,13,13,1.14292,64.68265,56.59421,2.11405,1
53.61648,2.71724,0.92545,0.17564,12,13,1.62759,87.26566,53.61648,2.75174,1
13.23107,1.81960,0.61794,0.05770,10,11,1.36219,18.02325,13.23107,1.85147,0
43.09554,2.25374,0.97466,0.18960,14,13,1.14888,49.51146,43.09554,2.25918,1
22.63491,2.55233,0.73254,0.05273,12,17,0.35161,7.95874,22.63491,2.38169,1
12.52065,2.43201,1.00000,-0.52161,15,29,3.89087,48.71619,12.52065,-2.44780,4
29.82617,2.65383,0.63185,-0.53191,11,40,1.80424,53.81348,29.82617,2.65417,1
7.04785,1.91905,0.60291,-0.25048,9,13,1.47513,10.39651,7.04785,1.88777,1
28.87035,1.92341,0.52572,-0.32179,7,15,1.31756,38.03846,28.87035,1.91312,1
5.78533,2.23256,0.84584,-0.65373,9,25,2.76957,16.02284,5.78533,2.22564,1
26.28762,2.00501,1.00000,0.00991,17,17,1.27536,33.52628,26.28762,-2.04399,0
28.83487,2.70295,1.00000,-0.52745,17,36,2.31987,66.89307,28.83487,-2.69466,4
3.80485,2.74153,0.51030,-0.46688,5,3,3.14368,11.96121,3.80485,2.65908,1
12.75915,2.46619,0.82695,0.13797,11,11,2.12097,27.06183,12.75915,2.46372,1
15.22007,2.26720,0.41430,-0.21430,13,23,3.63511,55.32668,15.22007,-2.27564,4
28.00811,2.40692,0.94824,-0.54839,25,47,2.75866,77.26472,28.00811,-2.42114,4
11.80338,2.77871,0.62470,-0.54538,9,29,1.75458,20.71001,11.80338,2.76609,0
28.72454,2.69848,0.71802,-0.35247,13,43,1.78628,51.31005,28.72454,2.70890,1
32.66401,1.78238,0.57685,-0.60238,8,35,1.69810,55.46670,32.66401,-1.75915,1
14.80019,2.56496,0.66930,-0.60090,7,29,4.56963,67.63139,14.80019,2.55977,4
29.52483,1.77538,0.51773,0.08639,12,13,1.73217,51.14198,29.52483,-1.75804,1
50.16157,1.77327,0.51727,0.24912,14,13,1.39136,69.79299,50.16157,-1.74301,1
2.82467,2.40148,1.00000,-0.30714,3,17,2.67774,7.56372,2.82467,2.35005,0
17.50059,2.73273,0.45895,0.10128,11,13,2.05744,36.00636,17.50059,2.71282,1
40.14290,2.63952,0.59920,-0.45088,11,32,1.18853,47.71120,40.14290,2.63292,1
56.50781,1.89228,0.84715,-0.64456,26,37,1.30677,73.84290,56.50781,1.90640,5
7.51033,2.62143,0.77750,0.12822,11,11,3.42844,25.74875,7.51033,-2.58556,4
31.47944,2.72909,0.50983,0.22186,13,11,1.12522,35.42131,31.47944,2.73722,1
30.04110,2.19936,0.90659,0.08639,12,13,1.38400,41.57695,30.04110,-2.15626,1
5.92387,1.79307,0.25974,-0.60164,6,3,1.06021,6.28058,5.92387,-1.80230,1
21.88350,2.14218,0.84431,-0.21609,15,17,1.57971,34.56957,21.88350,2.16098,5
4.51747,2.68551,0.49692,-0.67512,10,35,1.32149,5.96980,4.51747,-2.71416,1
37.26509,2.00646,0.98561,-0.35575,17,40,1.29541,48.27340,37.26509,-2.01543,0
21.88779,1.90178,0.60386,0.03158,11,11,1.40686,30.79311,21.88779,-1.87385,5
24.14205,2.46294,0.89931,0.24565,13,11,1.31001,31.62625,24.14205,2.46659,5
9.09412,1.71521,0.79022,-0.20678,9,11,3.49477,31.78181,9.09412,-1.70055,4
17.72425,1.72900,0.48840,-0.52528,5,29,3.43222,60.83360,17.72425,1.72823,4
5.23035,2.05896,1.00000,-0.68517,8,33,1.79724,9.40021,5.23035,1.99402,0
6.29121,2.62941,1.00000,0.19502,12,13,2.45642,15.45386,6.29121,-2.58600,1
10.56118,1.88574,1.00000,-0.60238,9,36,2.60497,27.51152,10.56118,-1.94766,1
10.14536,2.45844,0.53317,-0.20588,9,11,1.46857,14.89912,10.14536,-2.42332,1
23.48081,2.46890,0.57928,-0.70951,9,33,1.59701,37.49909,23.48081,2.47523,4
11.83666,1.96245,0.75657,0.11139,13,17,2.39449,28.34277,11.83666,1.89229,1
6.38379,2.55525,0.51575,-0.61573,5,35,3.31950,21.19099,6.38379,2.64477,1
13.25418,2.51477,0.81244,-0.47526,16,29,2.53881,33.64988,13.25418,-2.52518,1
23.49180,1.87377,1.00000,-0.60238,8,32,0.91547,21.50595,23.49180,1.85050,0
9.71077,1.77961,0.92808,0.13797,11,11,1.99540,19.37691,9.71077,-1.77061,1
4.67293,2.44551,1.00000,-0.15712,9,13,1.42638,6.66539,4.67293,-2.44804,1
5.86684,2.10309,0.62505,-0.61503,9,41,2.50769,14.71225,5.86684,2.19476,1
11.49347,2.36932,0.56900,-0.58881,10,31,3.03134,34.84059,11.49347,2.37589,1
11.78828,2.28103,0.60506,-0.52980,8,39,2.34379,27.62922,11.78828,2.26164,1
32.37708,2.10407,1.00000,-0.60090,7,31,0.79249,25.65857,32.37708,-2.09939,0
36.58084,2.81071,0.54279,0.18303,12,13,1.40475,51.38683,36.58084,-2.79905,1
10.19765,2.53883,0.62308,-0.27619,9,13,3.70824,37.81537,10.19765,2.55312,1
9.69880,2.30108,0.49038,-0.53965,14,25,5.54913,53.81994,9.69880,2.32530,4
6.62052,2.69204,1.00000,0.19147,12,11,1.74754,11.56959,6.62052,-2.69742,1
58.28987,1.86890,0.93823,-0.31728,15,23,1.85864,108.33970,58.28987,-1.84797,1
14.91901,2.45431,0.52480,-0.60238,5,33,3.39692,50.67863,14.91901,-2.34382,1
9.13023,2.16056,1.00000,-0.60090,8,31,3.04350,27.78790,9.13023,2.22314,4
12.38438,2.24184,0.53259,-0.66873,7,11,1.93419,23.95371,12.38438,2.20793,1
11.65179,1.83162,0.82489,0.12015,12,7,1.56006,18.17747,11.65179,1.78231,1
4.98039,2.67323,1.00000,-0.38429,3,19,5.61801,27.97987,4.98039,-2.58258,4
2.92353,2.38543,1.00000,-0.18993,6,15,1.34977,3.94610,2.92353,2.26517,0
6.92883,2.87559,0.74810,-0.00513,9,13,1.48738,10.30579,6.92883,2.77629,1
6.74390,1.86678,0.88865,0.03158,11,13,1.79230,12.08709,6.74390,-1.79023,1
12.01945,2.14693,0.59104,0.04780,10,11,1.36819,16.44494,12.01945,2.18830,1
27.62554,2.17387,0.67679,0.14255,15,11,1.64722,45.50531,27.62554,2.18532,1
44.82087,1.82168,0.78775,-0.49041,12,23,0.99300,44.50713,44.82087,-1.84365,0
29.74000,2.22735,0.92292,-0.37862,12,36,2.22719,66.23651,29.74000,2.24151,1
12.86601,2.61375,0.76013,-0.51202,10,13,2.36690,30.45250,12.86601,2.59938,1
1.12167,2.00661,1.00000,-0.49639,8,5,1.66156,1.86371,1.12167,-2.45335,0
4.54531,2.58157,0.88385,-0.65087,4,37,2.25796,10.26315,4.54531,-2.62736,0
11.58107,1.87232,1.00000,-0.60090,6,27,1.40939,16.32223,11.58107,1.87578,0
31.29461,2.01412,0.59046,-0.62807,17,3,2.18508,68.38128,31.29461,2.06528,1
4.80907,2.83926,0.57287,0.08724,9,13,1.80545,8.68252,4.80907,2.76845,1
19.82634,2.48093,0.60695,0.03661,13,11,1.40678,27.89132,19.82634,-2.45727,1
4.19113,2.16347,0.62648,-0.61993,6,9,3.20753,13.44318,4.19113,-2.06141,5
15.55950,2.46903,0.76678,-0.14907,11,21,1.49391,23.24446,15.55950,2.48220,5
3.46431,2.20205,1.00000,-0.68517,4,33,1.79708,6.22562,3.46431,2.30580,0
6.44585,1.98554,1.00000,-0.62441,8,31,2.17968,14.04988,6.44585,1.98589,1
37.44654,2.38862,1.00000,-0.41993,14,33,2.57305,96.35187,37.44654,2.38908,4
31.27829,2.55932,0.82306,0.24912,14,13,1.50893,47.19690,31.27829,2.55958,1
27.65449,2.42130,1.00000,-0.50040,14,27,1.24184,34.34254,27.65449,2.42711,0
17.56776,2.19593,1.00000,-0.68394,6,27,1.06776,18.75814,17.56776,-2.16683,0
23.56327,1.84964,0.79916,-0.05997,13,11,1.50550,35.47453,23.56327,1.83661,1
18.83115,2.76004,0.55848,-0.59224,7,27,1.27344,23.98031,18.83115,-2.79151,1
13.96198,2.74334,1.00000,-0.54719,11,36,2.12222,29.63032,13.96198,-2.72720,1
34.46373,2.32403,0.88908,0.18604,13,11,1.46217,50.39183,34.46373,-2.34648,1
27.81607,2.22437,0.48012,0.03158,11,11,1.81761,50.55885,27.81607,2.24760,1
15.79008,1.94228,0.40985,-0.25288,6,21,0.98613,15.57100,15.79008,-1.89961,5
20.47763,1.81899,0.87381,0.19147,12,11,1.20155,24.60493,20.47763,-1.82805,1
23.41211,1.94212,0.83337,-0.03378,14,11,1.34438,31.47478,23.41211,1.92420,1
24.25742,2.65692,0.43772,0.01840,14,13,1.30182,31.57880,24.25742,2.67892,5
25.09564,1.76048,0.52700,-0.72750,8,30,1.50043,37.65418,25.09564,-1.75220,1
13.38001,2.16227,0.57045,-0.60090,5,29,3.44681,46.11833,13.38001,2.14436,4
6.03928,1.78864,0.62350,-0.68517,7,35,2.79044,16.85221,6.03928,1.71837,1
35.21935,2.45914,1.00000,0.24912,14,13,1.19191,41.97828,35.21935,2.44615,0
17.66848,2.36974,1.00000,-0.31728,13,23,1.70796,30.17699,17.66848,-2.38548,0
8.79219,2.55417,0.50460,-0.68627,3,42,3.24385,28.52050,8.79219,-2.62959,1
27.14088,2.32339,1.00000,-0.08618,12,21,1.11891,30.36823,27.14088,-2.30620,0
27.90424,2.23267,0.47760,-0.52647,11,23,1.64121,45.79665,27.90424,-2.21619,1
24.59774,1.98157,0.64219,-0.25288,9,21,2.64139,64.97224,24.59774,-1.99484,4
22.56983,2.30055,0.50647,-0.22112,13,5,1.00648,22.71612,22.56983,-2.31124,5
67.08839,2.52706,0.96642,0.21919,14,17,1.77805,119.28664,67.08839,-2.52166,1
27.67720,2.01873,0.64637,-0.64456,23,33,1.43285,39.65729,27.67720,2.01241,4
22.17739,2.17557,0.70650,-0.68394,8,31,2.18155,48.38111,22.17739,2.11873,4
43.50132,1.92000,0.53733,-0.52980,7,35,2.35137,102.28758,43.50132,1.89265,4
65.86031,2.12157,0.92868,0.24912,14,13,1.09568,72.16201,65.86031,2.10292,1
43.87392,1.76987,0.82484,0.19147,12,11,1.22509,53.74944,43.87392,-1.78531,1
29.10874,1.69148,0.91573,-0.16693,18,11,1.28599,37.43357,29.10874,-1.70734,5
12.06396,2.52529,0.63061,-0.66422,8,25,3.41464,41.19411,12.06396,-2.52272,4
19.84215,2.14009,0.75740,-0.10726,17,15,1.84392,36.58727,19.84215,-2.15318,5
27.13598,2.36746,0.85570,0.08639,12,13,2.17081,58.90704,27.13598,2.40707,4
31.30731,2.77519,0.76854,-0.41638,17,27,1.64170,51.39707,31.30731,2.76195,1
22.48062,2.22224,0.90370,-0.28001,14,13,1.93988,43.60971,22.48062,-2.24180,1
12.81925,2.57405,0.92542,0.11463,12,13,1.40160,17.96743,12.81925,2.57810,1
10.38940,1.79155,1.00000,-0.36592,12,7,1.84582,19.17692,10.38940,1.79104,1
25.92539,1.74557,1.00000,-0.29911,18,23,1.09633,28.42282,25.92539,-1.73609,0
19.41965,2.25961,0.69037,0.04892,12,13,1.45610,28.27690,19.41965,-2.21993,1
26.90581,1.88782,0.52723,0.01142,14,11,0.88413,23.78831,26.90581,1.91800,1
4.98630,2.35864,1.00000,-0.04946,10,11,3.49261,17.41523,4.98630,-2.38416,1
21.04651,2.37808,1.00000,0.24565,15,11,1.42618,30.01618,21.04651,2.35179,1
17.20278,2.22560,0.75696,0.03616,12,13,1.47124,25.30944,17.20278,-2.21583,1
16.35522,2.03994,0.79277,-0.62888,21,33,3.04644,49.82516,16.35522,2.05249,1
13.09385,2.42047,0.81749,-0.63215,9,29,1.21920,15.96409,13.09385,-2.43060,4
23.92889,2.50600,0.95535,0.24912,13,13,2.03041,48.58552,23.92889,2.49888,1
10.21224,1.89047,1.00000,-0.60090,7,30,4.21569,43.05160,10.21224,-1.88824,4
12.23394,1.74734,1.00000,-0.78507,19,29,1.86384,22.80217,12.23394,1.72305,0
22.34569,1.95215,0.53160,-0.60090,5,27,2.43952,54.51278,22.34569,1.93122,4
10.22302,1.87489,1.00000,-0.02731,14,19,1.30599,13.35119,10.22302,-1.88402,0
26.40278,1.87929,0.82291,-0.49857,19,33,1.69035,44.62997,26.40278,-1.87974,1
34.74951,1.78241,1.00000,-0.15546,20,13,2.10797,73.25090,34.74951,-1.81644,1
3.65027,2.55652,0.78357,-0.61503,7,47,4.16230,15.19351,3.65027,2.57717,1
12.02420,1.91334,0.86982,0.14158,11,13,2.02028,24.29231,12.02420,1.92204,1
46.13200,2.47300,1.00000,0.21349,14,13,1.28054,59.07391,46.13200,2.48282,1
11.47694,2.42554,0.51868,-0.60090,5,27,2.77590,31.85885,11.47694,2.43587,4
10.72639,2.39461,1.00000,-0.61503,7,47,1.48811,15.96200,10.72639,2.45460,0
2.84461,2.32061,0.57321,-0.29115,3,13,9.51075,27.05438,2.84461,2.25850,4
13.01087,1.69163,0.79460,-0.18993,9,17,1.97968,25.75740,13.01087,1.71219,1
23.20393,2.07324,0.80627,-0.64456,23,34,2.99576,69.51344,23.20393,2.09601,4
22.53686,2.33644,0.43797,-0.68517,6,39,1.19151,26.85288,22.53686,2.38087,5
6.84740,2.36116,0.62023,0.03497,14,13,2.16102,14.79738,6.84740,2.32926,5
22.66894,2.65580,0.30533,-0.68394,5,27,1.47712,33.48481,22.66894,2.66383,1
36.35195,2.25828,1.00000,-0.28057,14,11,1.50840,54.83310,36.35195,-2.26482,1
47.14018,2.69530,1.00000,0.24912,14,13,1.39073,65.55937,47.14018,-2.69911,1
18.30810,2.55246,0.79185,-0.60326,10,46,1.31317,24.04157,18.30810,-2.56258,1
33.23733,2.76883,0.97167,0.22956,13,13,1.20288,39.98063,33.23733,2.76362,1
8.71708,1.85592,0.29418,-0.68517,3,34,4.07535,35.52519,8.71708,1.87843,1
45.47969,1.92408,0.95392,0.10172,14,13,2.31897,105.46589,45.47969,1.90638,4
28.21192,2.54203,0.94125,0.03158,11,13,1.18993,33.57032,28.21192,2.52857,1
26.08228,2.16849,0.77324,-0.31728,14,23,1.82417,47.57844,26.08228,2.11710,1
0.95691,1.84961,1.00000,-0.64193,6,3,6.18752,5.92090,0.95691,-1.97936,5
2.98479,2.45303,1.00000,-0.27619,8,13,2.31387,6.90640,2.98479,2.57342,1
9.21934,2.50673,0.57019,-0.58881,10,29,2.13046,19.64144,9.21934,2.50190,4
39.74879,1.84322,0.88309,-0.50462,19,11,2.09753,83.37412,39.74879,1.81063,1
31.05930,2.81864,0.88630,-0.18058,13,23,1.11622,34.66893,31.05930,-2.77352,0
23.19817,2.75794,0.93780,-0.00852,13,11,2.32531,53.94302,23.19817,2.74762,1
21.55256,2.18393,0.76303,-0.12768,14,13,1.38202,29.78606,21.55256,-2.18886,5
7.69504,2.66702,1.00000,-0.68790,10,30,2.31424,17.80820,7.69504,2.63818,1
23.24354,1.73013,0.47702,0.03510,12,13,2.52750,58.74799,23.24354,1.72777,1
12.68411,2.33210,0.61368,0.05273,12,17,1.78248,22.60916,12.68411,-2.35654,1
5.14467,1.98922,0.63766,-0.23594,9,11,2.43531,12.52886,5.14467,1.94905,1
5.16459,1.75791,1.00000,-0.25565,9,9,2.18077,11.26279,5.16459,-1.82711,1
13.34434,1.84708,0.83242,-0.64511,4,32,1.20111,16.02797,13.34434,-1.81149,0
7.21212,2.31804,0.31742,-0.27619,8,13,2.00644,14.47071,7.21212,2.29316,1
16.85625,2.61279,1.00000,0.08639,12,13,1.20230,20.26635,16.85625,-2.56259,1
18.58224,2.36930,0.72666,-0.60238,9,32,2.07439,38.54681,18.58224,-2.35932,1
36.24955,2.09016,0.76570,0.19147,12,11,1.18729,43.03889,36.24955,-2.06642,1
